date,BVH,CTG,DIG,DXG,EIB,FPT,HAG,HCM,HPG,HQC,HSG,HUT,ITA,KBC,KDH,MBB,MSN,NVB,PDR,PVD,PVS,REE,SBT,SHS,SSI,STB,TTF,VCB,VIC,VNM
2022-06-21,-2500,-2500,0,0,-2500,-2500,0,0,-2500,-2500,-2500,-2500,0,-2500,-2500,0,-2500,0,-2500,-2500,0,-2500,-2500,0,0,-2500,-2500,-2500,-2500,0
2022-06-22,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-06-23,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-06-24,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-06-27,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-06-28,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-06-29,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-06-30,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-01,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-04,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-05,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-06,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-07,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-08,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-11,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-12,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
2022-07-13,100,100,0,0,100,100,0,0,100,100,100,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,100,100,0
